Wiesława;Zakrzewski;Gliwice;True;666269;165;66;
Mariusz;Walczak;Radom;False;629413;181;92;
Stanisława;Sobczak;Częstochowa;True;685766;202;95;
Izabela;Majewski;Warszawa;True;660930;163;102;
Maria;Wiśniewski;Bytom;False;638284;198;54;
Sylwia;Kaczmarek;Zielona Góra;False;660725;175;137;
Teresa;Głowacki;Wrocław;True;603571;159;120;
Mariusz;Kwiatkowski;Włocławek;False;687556;196;68;
Stefania;Ziółkowski;Zielona Góra;True;624449;151;69;
Paulina;Maciejewski;Warszawa;False;687006;155;124;
Daniel;Woźniak;Katowice;True;682552;199;75;
Janusz;Wiśniewski;Tarnów;True;657719;153;134;
Patrycja;Duda;Bydgoszcz;True;611409;192;96;
Dariusz;Kołodziej;Lublin;True;655434;165;84;
Damian;Pawlak;Rybnik;True;694003;182;94;
Jan;Michalski;Sosnowiec;False;612230;199;82;
Małgorzata;Czarnecki;Włocławek;True;652990;191;56;
Urszula;Przybylski;Zielona Góra;True;656206;196;98;
Henryk;Nowakowski;Gdańsk;False;674051;184;103;
Danuta;Zawadzki;Radom;False;693552;180;134;
Marcin;Michalak;Kraków;False;640641;182;78;
Paulina;Krawczyk;Częstochowa;False;681277;164;85;
Daniel;Nowicki;Kraków;False;623254;177;108;
Marek;Brzeziński;Częstochowa;True;659013;205;75;
Władysław;Pawlak;Opole;False;632503;155;85;
Janusz;Jakubowski;Kraków;True;617283;165;119;
Iwona;Nowicki;Ruda Śląska;False;673324;175;131;
Mirosław;Michalski;Kielce;True;695466;165;83;
Edward;Borkowski;Bytom;False;619026;192;116;
Wojciech;Malinowski;Radom;True;621479;163;103;
Aleksandra;Głowacki;Gorzów Wielkopolski;False;665019;196;125;
Jan;Grabowski;Kielce;True;614173;176;129;
Tomasz;Sadowski;Toruń;False;603598;177;90;
Helena;Makowski;Radom;False;684218;158;105;
Halina;Michalak;Legnica;True;619114;187;66;
Ewelina;Borkowski;Lublin;True;652098;174;60;
Janusz;Zakrzewski;Częstochowa;True;603487;175;104;
Jakub;Włodarczyk;Kalisz;False;600697;168;56;
Dorota;Sikora;Warszawa;True;610587;153;112;
Stanisława;Kaczmarek;Toruń;True;604773;165;114;
Elżbieta;Maciejewski;Chorzów;True;682456;158;72;
Jacek;Sadowski;Gdynia;True;694937;200;57;
Helena;Król;Zielona Góra;True;613267;186;79;
Zbigniew;Urbański;Kalisz;True;635436;161;121;
Stefania;Pawlak;Łódź;False;681073;172;100;
Aleksandra;Mazurek;Legnica;True;684549;161;123;
Anna;Gajewski;Elbląg;False;641953;203;67;
Edyta;Wojciechowski;Wrocław;True;611354;176;50;
Magdalena;Szymczak;Olsztyn;True;641874;186;50;
Dariusz;Ziółkowski;Legnica;True;667419;153;120;
Artur;Duda;Zielona Góra;False;697197;189;90;
Bożena;Wasilewski;Zabrze;True;625992;205;45;
Barbara;Sikorski;Chorzów;True;686632;192;70;
Marianna;Wojciechowski;Toruń;True;679720;161;82;
Aleksandra;Czerwiński;Wrocław;False;634182;152;86;
Sylwia;Michalski;Rzeszów;True;656885;156;138;
Waldemar;Szulc;Legnica;False;631562;170;134;
Karolina;Adamczyk;Toruń;True;618800;175;118;
Leszek;Głowacki;Chorzów;False;659467;156;82;
Mariusz;Makowski;Tarnów;True;665265;161;110;
Genowefa;Sokołowski;Zabrze;True;636623;179;89;
Paweł;Dudek;Katowice;True;684602;163;61;
Krystyna;Sobczak;Sosnowiec;False;659342;174;52;
Łukasz;Adamski;Sosnowiec;False;624437;181;87;
Dorota;Sobczak;Włocławek;False;665341;158;53;
Janina;Szymański;Kraków;True;696241;174;107;
Stanisław;Szulc;Poznań;True;687190;188;125;
Agnieszka;Kołodziej;Elbląg;True;625350;180;93;
Renata;Wiśniewski;Toruń;False;621188;159;50;
Przemysław;Baranowski;Włocławek;False;630453;197;80;
Dawid;Walczak;Włocławek;True;675184;161;129;
Kamil;Kołodziej;Rzeszów;True;637972;153;79;
Dorota;Szymański;Tarnów;False;622557;177;51;
Teresa;Ziółkowski;Zielona Góra;False;658495;191;92;
Jadwiga;Sobczak;Katowice;True;657843;153;95;
Kamil;Nowakowski;Gliwice;False;603282;197;55;
Magdalena;Urbański;Kalisz;True;654274;192;57;
Sylwia;Wróblewski;Chorzów;False;647066;153;96;
Edyta;Kubiak;Tarnów;False;697813;184;58;
Katarzyna;Maciejewski;Koszalin;True;609213;166;83;
Maciej;Szewczyk;Gdynia;True;679480;190;118;
Rafał;Kowalczyk;Zabrze;False;657642;196;130;
Jacek;Jankowski;Lublin;False;661081;166;68;
Jadwiga;Kamiński;Bytom;True;653105;196;104;
Marzena;Sobczak;Tarnów;True;661896;161;80;
Roman;Czarnecki;Rzeszów;False;678929;190;78;
Jolanta;Lewandowski;Łódź;True;651408;161;82;
Teresa;Chmielewski;Kielce;True;638259;190;90;
Marcin;Makowski;Olsztyn;True;609464;187;73;
Maciej;Mazurek;Gliwice;False;624785;192;103;
Michał;Szczepański;Białystok;True;685636;175;125;
Janusz;Ziółkowski;Chorzów;True;639165;194;126;
Mateusz;Kwiatkowski;Ruda Śląska;True;648239;200;70;
Aneta;Kozłowski;Gdańsk;True;603100;185;122;
Marzena;Sobczak;Warszawa;True;697401;186;139;
Władysław;Makowski;Bydgoszcz;True;642375;174;137;
Helena;Kaczmarek;Olsztyn;False;613719;194;85;
Kazimiera;Szymański;Katowice;True;662391;165;67;
Czesław;Czerwiński;Łódź;True;653659;198;68;
Monika;Nowicki;Gdańsk;True;665238;166;137;
Grzegorz;Laskowski;Poznań;True;606823;182;112;
Janusz;Wilk;Sosnowiec;False;636894;174;121;
Jacek;Jaworski;Zielona Góra;True;651985;189;114;
Karolina;Sawicki;Dąbrowa Górnicza;True;647779;155;134;
Natalia;Dudek;Włocławek;True;672311;201;119;
Joanna;Borkowski;Szczecin;False;682945;170;108;
Wiesława;Makowski;Elbląg;True;619473;152;67;
Janusz;Wasilewski;Kalisz;False;604083;167;59;
Agata;Czarnecki;Szczecin;True;615287;160;66;
Teresa;Majewski;Zielona Góra;True;661554;176;60;
Krystyna;Szulc;Poznań;False;663649;184;128;
Janina;Wojciechowski;Gdańsk;True;635462;150;79;
Janusz;Pawlak;Bytom;False;617099;172;81;
Maria;Sawicki;Elbląg;True;665843;156;86;
Adam;Maciejewski;Bydgoszcz;False;654119;161;129;
Natalia;Sikorski;Sosnowiec;True;687011;177;110;
Tomasz;Sawicki;Szczecin;False;602113;194;129;
Marianna;Stępień;Dąbrowa Górnicza;True;642915;155;107;
Ryszard;Sikora;Gliwice;False;637593;190;106;
Mieczysław;Kozłowski;Szczecin;True;671118;193;100;
Maciej;Tomaszewski;Tychy;True;682908;201;57;
Aneta;Rutkowski;Rzeszów;False;689537;202;132;
Magdalena;Wieczorek;Katowice;True;682120;191;77;
Ewelina;Krajewski;Wrocław;True;622509;201;87;
Agata;Adamczyk;Szczecin;False;624363;164;100;
Aneta;Lewandowski;Wałbrzych;True;692772;166;52;
Wojciech;Wieczorek;Kraków;False;681179;168;47;
Kazimierz;Olszewski;Olsztyn;False;655800;187;117;
Leszek;Brzeziński;Koszalin;False;608023;178;60;
Damian;Wiśniewski;Tychy;True;614891;150;112;
Marta;Makowski;Częstochowa;False;686619;201;103;
Anna;Szczepański;Białystok;False;657392;202;138;
Jolanta;Kwiatkowski;Olsztyn;False;694211;191;115;
Marek;Wieczorek;Koszalin;True;607023;175;69;
Stanisława;Szymański;Rzeszów;False;681731;159;125;
Ryszard;Jasiński;Olsztyn;False;661892;197;122;
Tadeusz;Laskowski;Bydgoszcz;False;647576;173;71;
Stanisława;Jasiński;Opole;True;640868;190;131;
Kazimierz;Sawicki;Włocławek;False;613216;187;61;
Mateusz;Szewczyk;Częstochowa;True;612843;150;92;
Rafał;Andrzejewski;Katowice;False;687110;194;128;
Aleksandra;Wojciechowski;Gliwice;False;692652;194;54;
Renata;Krawczyk;Włocławek;True;654682;196;78;
Jakub;Marciniak;Toruń;False;637733;189;121;
Mateusz;Jakubowski;Łódź;False;631318;199;103;
Jadwiga;Mazurek;Włocławek;True;603971;190;63;
Tomasz;Wróblewski;Elbląg;True;628286;194;56;
Marta;Krawczyk;Wałbrzych;False;641017;171;134;
Alicja;Sokołowski;Bielsko-Biała;True;622314;171;77;
Tomasz;Pietrzak;Kalisz;False;606603;168;82;
Jacek;Jankowski;Elbląg;True;618543;187;67;
Małgorzata;Baranowski;Zabrze;True;689979;153;90;
Kamil;Jabłoński;Poznań;False;641823;158;60;
Adam;Szewczyk;Kraków;False;615208;195;50;
Wiesława;Kaczmarek;Zabrze;False;607007;202;127;
Adam;Stępień;Częstochowa;True;602202;196;124;
Damian;Kucharski;Kraków;False;693125;157;126;
Alicja;Urbański;Olsztyn;True;639960;178;87;
Irena;Przybylski;Gliwice;False;635032;195;110;
Mieczysław;Król;Elbląg;True;667524;179;115;
Agata;Chmielewski;Gorzów Wielkopolski;False;683330;169;134;
Katarzyna;Olszewski;Częstochowa;False;607092;165;111;
Stefania;Kołodziej;Gorzów Wielkopolski;False;696252;173;116;
Kamil;Wilk;Gorzów Wielkopolski;True;644908;161;102;
Artur;Kozłowski;Białystok;True;600124;165;56;
Grzegorz;Lis;Gdynia;True;604091;196;53;
Edyta;Baranowski;Bydgoszcz;False;614068;187;68;
Alicja;Włodarczyk;Łódź;True;653396;174;78;
Justyna;Szymczak;Tychy;True;665809;175;75;
Grzegorz;Czerwiński;Chorzów;True;691679;160;82;
Adam;Kaczmarek;Legnica;True;693864;185;63;
Beata;Bąk;Legnica;True;613686;167;80;
Zbigniew;Krajewski;Włocławek;False;639173;182;89;
Wanda;Sobczak;Tychy;False;630841;159;120;
Mirosław;Kozłowski;Opole;True;667227;153;58;
Katarzyna;Pawłowski;Tarnów;False;637159;160;94;
Kamil;Tomaszewski;Legnica;True;669486;198;91;
Krzysztof;Krawczyk;Elbląg;True;687797;152;47;
Alicja;Dąbrowski;Radom;False;697052;184;51;
Józef;Sikorski;Ruda Śląska;True;638820;171;129;
Leszek;Lewandowski;Zielona Góra;False;612633;173;136;
Damian;Kwiatkowski;Katowice;True;613632;205;57;
Karolina;Górski;Opole;True;626700;151;67;
Justyna;Głowacki;Włocławek;False;612571;155;57;
Waldemar;Czerwiński;Bielsko-Biała;True;650401;163;140;
Józef;Nowakowski;Legnica;False;640565;173;57;
Waldemar;Zakrzewski;Tarnów;True;668004;202;77;
Stanisława;Jakubowski;Olsztyn;True;649230;170;120;
Zbigniew;Lewandowski;Łódź;True;624223;159;91;
Elżbieta;Wiśniewski;Rzeszów;False;622985;151;75;
Władysław;Laskowski;Bytom;True;648677;203;131;
Janina;Lis;Poznań;True;625259;178;111;
Magdalena;Malinowski;Wałbrzych;False;643829;162;113;
Mirosław;Urbański;Dąbrowa Górnicza;False;664494;183;122;
Jakub;Mazurek;Szczecin;False;662083;164;80;
Zdzisław;Lewandowski;Częstochowa;False;644036;162;122;
Daniel;Kowalczyk;Radom;True;689871;203;123;
Władysław;Kwiatkowski;Sosnowiec;False;691593;200;88;
Wanda;Makowski;Kraków;False;674016;192;70;
Mateusz;Jaworski;Bytom;True;654670;193;53;
Mariusz;Olszewski;Rybnik;True;614125;175;78;
Maciej;Laskowski;Warszawa;True;604433;157;50;
Agnieszka;Wiśniewski;Chorzów;True;667465;172;87;
Mariusz;Baranowski;Gorzów Wielkopolski;True;636183;204;129;
Agata;Kaczmarek;Ruda Śląska;False;611295;156;132;
Waldemar;Zieliński;Zielona Góra;True;670391;200;90;
Wiesława;Brzeziński;Gliwice;False;672819;194;76;
Wiesław;Kwiatkowski;Białystok;True;633469;187;100;
Waldemar;Bąk;Warszawa;False;612233;163;116;
Tomasz;NowakKowalski;Chorzów;False;692092;159;45;
Stefania;Pietrzak;Poznań;False;602557;176;70;
Genowefa;Grabowski;Płock;False;679529;164;104;
Tomasz;Sadowski;Bytom;True;631951;164;57;
Monika;Szymański;Gorzów Wielkopolski;False;677231;181;101;
Jarosław;Sokołowski;Legnica;False;667657;180;92;
Adam;Rutkowski;Zabrze;False;633594;162;57;
Ryszard;Sawicki;Kalisz;False;641988;177;101;
Ryszard;Kwiatkowski;Kraków;True;660976;157;76;
Ewa;Malinowski;Rybnik;False;659903;195;74;
Ryszard;Wójcik;Legnica;True;678808;202;104;
Sylwia;Zieliński;Ruda Śląska;True;643367;166;82;
Grzegorz;Lis;Toruń;False;630382;182;102;
Waldemar;Szewczyk;Zabrze;True;616979;155;74;
Karolina;Bąk;Gliwice;True;633271;197;60;
Irena;Cieślak;Białystok;False;609339;203;98;
Jerzy;Duda;Koszalin;True;628321;186;83;
Edyta;Wilk;Płock;False;606326;175;59;
Barbara;Ziółkowski;Płock;False;677183;161;67;
Natalia;Gajewski;Częstochowa;True;623200;169;63;
Wiesława;Sawicki;Radom;True;642871;179;66;
Rafał;Piotrowski;Gdynia;False;678736;188;92;
Mariusz;Sobczak;Płock;False;601555;171;118;
Paweł;Kubiak;Zabrze;True;655359;194;69;
Henryk;Wieczorek;Chorzów;True;655362;177;51;
Przemysław;Baranowski;Płock;False;656494;175;110;
Grzegorz;Wilk;Gorzów Wielkopolski;True;671122;198;47;
Joanna;Urbański;Koszalin;False;656726;179;116;
Stanisława;Baranowski;Gdynia;True;605666;188;76;
Marian;Kołodziej;Legnica;True;629738;159;76;
Beata;Kucharski;Tychy;True;648110;203;137;
Agnieszka;Wróblewski;Białystok;False;688748;170;119;
Zofia;Ziółkowski;Legnica;False;611521;171;82;
Daniel;Dąbrowski;Zabrze;True;649181;154;49;
Agata;Sawicki;Rzeszów;True;687184;200;113;
Marian;Ostrowski;Tychy;True;676447;175;115;
Janina;Dudek;Bytom;True;654647;156;98;
Jerzy;Zając;Kalisz;False;625919;189;137;
Ewelina;NowakKowalski;Katowice;False;657143;202;104;
Marian;Sikora;Łódź;False;621970;153;101;
Kamil;Sikora;Gorzów Wielkopolski;False;629823;168;133;
Krzysztof;Adamski;Poznań;True;655014;198;113;
Izabela;Zakrzewski;Toruń;False;671472;159;109;
Aneta;Adamski;Rzeszów;True;632762;163;109;
Jadwiga;Stępień;Wrocław;False;614463;174;64;
Leszek;Mazurek;Chorzów;True;620274;199;85;
Renata;Pawlak;Włocławek;True;611350;189;140;
Piotr;Duda;Zabrze;False;643998;153;110;
Patrycja;Ziółkowski;Warszawa;True;645864;174;112;
Michał;Jaworski;Płock;False;645588;168;130;
Henryk;Marciniak;Sosnowiec;True;600690;197;71;
Ewelina;Kozłowski;Białystok;False;676789;170;139;
Maria;NowakKowalski;Szczecin;True;688795;179;90;
Józef;Michalak;Rybnik;False;647558;157;114;
Jarosław;Duda;Poznań;False;635122;169;107;
Małgorzata;Król;Koszalin;False;619311;188;127;
Zbigniew;Laskowski;Kraków;True;670989;167;72;
Aneta;Duda;Tychy;True;653420;189;82;
Urszula;Bąk;Opole;True;668656;184;89;
Jan;Sawicki;Chorzów;False;674728;188;115;
Helena;Kubiak;Radom;False;681668;181;136;
Katarzyna;Brzeziński;Elbląg;True;612182;170;116;
Edward;Stępień;Opole;True;665855;159;134;
Michał;Kamiński;Bydgoszcz;False;664688;188;137;
Waldemar;Makowski;Opole;False;668730;160;103;
Jadwiga;Czerwiński;Kielce;True;612038;161;83;
Waldemar;Witkowski;Bydgoszcz;True;634195;154;54;
Dorota;Baran;Gorzów Wielkopolski;True;635592;198;57;
Agata;Mazurek;Katowice;True;638858;181;84;
Dorota;Jasiński;Gdańsk;True;611325;202;59;
Józef;Zawadzki;Gliwice;False;682865;155;67;
Dorota;Zakrzewski;Tarnów;False;600815;156;77;
Waldemar;Ziółkowski;Bytom;True;667802;151;76;
Helena;Głowacki;Legnica;False;611446;151;99;
Paulina;Chmielewski;Bydgoszcz;False;689782;170;54;
Stefania;Ziółkowski;Gdańsk;True;675332;170;49;
Sebastian;Jasiński;Gdynia;True;610882;164;98;
Kazimiera;Tomaszewski;Tychy;True;629652;190;121;
Stefania;Mazur;Radom;True;635579;204;82;
Sebastian;Pawlak;Sosnowiec;False;606609;179;128;
Marzena;Nowicki;Wałbrzych;True;664677;166;80;
Wiesława;Adamczyk;Gdynia;False;614600;153;78;
Marcin;NowakKowalski;Ruda Śląska;True;673746;167;140;
Dariusz;Ostrowski;Radom;False;654415;164;127;
Dariusz;Brzeziński;Tychy;True;684127;183;82;
Izabela;Nowicki;Włocławek;True;607369;205;140;
Jarosław;Urbański;Szczecin;True;638778;168;113;
Natalia;Lis;Poznań;True;651426;186;139;
Zbigniew;Szczepański;Toruń;False;618388;177;132;
Małgorzata;Wilk;Gdynia;False;684256;166;105;
Jolanta;Zalewski;Tychy;True;685665;200;46;
Sylwia;Jakubowski;Rzeszów;False;665184;165;73;
Łukasz;Kucharski;Zabrze;False;699181;167;130;
Patrycja;Szewczyk;Tychy;True;627872;201;75;
Marek;Jasiński;Bytom;True;622425;196;47;
Zbigniew;Nowakowski;Tarnów;True;645420;178;140;
Aleksandra;Adamczyk;Białystok;False;698355;155;64;
Ryszard;Pawlak;Ruda Śląska;False;610677;162;97;
Małgorzata;Malinowski;Gdynia;False;674542;192;123;
Marcin;Lis;Włocławek;False;648483;192;88;
Karolina;Laskowski;Kraków;True;683621;186;105;
Edward;Wasilewski;Bytom;True;661017;176;92;
Ryszard;Szymański;Zielona Góra;True;629901;185;54;
Ewelina;Tomaszewski;Wałbrzych;False;613762;196;113;
Roman;Mazur;Gdynia;True;649570;173;89;
Łukasz;Duda;Katowice;False;616434;201;57;
Janina;Kaźmierczak;Toruń;False;644919;198;79;
Ewa;Dąbrowski;Płock;True;644765;168;94;
Paulina;Zając;Gorzów Wielkopolski;False;626015;192;130;
Roman;Szczepański;Wałbrzych;True;674482;163;100;
Iwona;Walczak;Kraków;False;602229;173;72;
Kazimiera;Brzeziński;Lublin;False;647895;198;69;
Sebastian;Pawlak;Gdańsk;False;624410;188;102;
Ryszard;Głowacki;Rybnik;False;632599;187;122;
Mirosław;Baranowski;Ruda Śląska;False;602737;191;83;
Mateusz;Jaworski;Tychy;True;602120;166;74;
Dawid;Kucharski;Gorzów Wielkopolski;False;679435;173;101;
Roman;Duda;Częstochowa;False;682310;156;74;
Edyta;Walczak;Poznań;True;628799;161;59;
Genowefa;Szymczak;Bydgoszcz;False;688874;184;52;
Karolina;Gajewski;Gorzów Wielkopolski;True;651005;163;91;
Krzysztof;Maciejewski;Włocławek;True;689111;165;96;
Maciej;Walczak;Wrocław;False;601139;204;66;
Zdzisław;Wójcik;Radom;False;607495;174;121;
Kazimierz;Kubiak;Poznań;False;654533;188;91;
Teresa;Jaworski;Warszawa;False;628553;169;129;
Roman;Krawczyk;Rzeszów;False;636302;170;91;
Paweł;Szymczak;Koszalin;True;616670;163;92;
Zdzisław;Czerwiński;Elbląg;True;617823;157;126;
Iwona;Włodarczyk;Toruń;True;602541;190;64;
Halina;Stępień;Gorzów Wielkopolski;True;634682;205;56;
Michał;Kowalczyk;Tychy;False;677324;163;120;
Natalia;Głowacki;Wałbrzych;True;618578;196;59;
Alicja;Wojciechowski;Rybnik;True;624989;188;45;
Edward;Kaźmierczak;Bydgoszcz;False;684707;183;113;
Michał;Sadowski;Kalisz;True;691282;156;88;
Agnieszka;Witkowski;Wrocław;True;602408;199;113;
Mieczysław;Kubiak;Tarnów;False;605786;168;100;
Wojciech;Szulc;Koszalin;False;699824;152;119;
Zofia;Zakrzewski;Gdynia;True;674663;170;87;
Danuta;Baranowski;Warszawa;False;699891;202;55;
Roman;Grabowski;Gdańsk;False;679061;160;46;
Mieczysław;Sawicki;Wrocław;False;611228;184;46;
Mieczysław;Nowicki;Białystok;False;692578;200;50;
Paulina;Piotrowski;Elbląg;False;631393;193;133;
Magdalena;NowakKowalski;Gdańsk;False;624420;190;49;
Katarzyna;Zawadzki;Gdańsk;False;639542;156;116;
Helena;Zawadzki;Warszawa;False;655275;154;116;
Krzysztof;Bąk;Rzeszów;True;605289;194;48;
Urszula;Kubiak;Warszawa;False;654022;162;71;
Kazimierz;Chmielewski;Bytom;False;685594;151;108;
Marta;Jaworski;Dąbrowa Górnicza;True;617876;159;129;
Jarosław;Przybylski;Legnica;True;615437;175;97;
Sylwia;Wasilewski;Kraków;True;679727;204;140;
Czesław;Zieliński;Zabrze;True;616918;193;108;
Grzegorz;Kołodziej;Kraków;True;605096;173;136;
Kazimiera;Chmielewski;Włocławek;True;625916;157;100;
Patrycja;Włodarczyk;Płock;False;698935;186;133;
Justyna;Kucharski;Wałbrzych;False;615414;185;68;
Alicja;Kamiński;Tychy;False;672755;164;79;
Edward;Cieślak;Kalisz;False;663837;181;59;
Ewa;Majewski;Zielona Góra;True;613793;185;103;
Daniel;Malinowski;Sosnowiec;False;637126;161;77;
Monika;Sobczak;Poznań;True;652659;164;128;
Wojciech;Dąbrowski;Wrocław;True;620251;203;77;
Katarzyna;Jabłoński;Ruda Śląska;False;640351;195;114;
Maciej;Bąk;Białystok;True;692617;172;105;
Wanda;Dudek;Zielona Góra;False;634048;205;63;
Helena;Wójcik;Rybnik;False;631599;200;56;
Agnieszka;Woźniak;Kraków;False;665859;196;87;
Adam;Wojciechowski;Bytom;False;649374;163;92;
Genowefa;Stępień;Bytom;False;601790;157;106;
Dawid;Adamczyk;Płock;False;631241;196;101;
Beata;Sokołowski;Toruń;False;634460;156;84;
Ryszard;Witkowski;Legnica;True;648976;182;70;
Karolina;Lewandowski;Wałbrzych;False;692325;197;130;
Beata;Kucharski;Płock;False;681858;187;124;
Katarzyna;Witkowski;Rzeszów;False;611716;166;81;
Dorota;Ostrowski;Bydgoszcz;True;680225;184;107;
Stanisława;Zieliński;Wrocław;True;694268;174;50;
Waldemar;Nowakowski;Kielce;False;607774;164;127;
Sebastian;Olszewski;Szczecin;False;678343;189;77;
Mateusz;Kalinowski;Kraków;False;646592;157;107;
Krystyna;Kaczmarek;Radom;True;600535;150;51;
Józef;Lewandowski;Tychy;True;635153;185;100;
Rafał;Lis;Katowice;False;658923;198;79;
Ewelina;Adamski;Opole;True;674084;186;113;
Łukasz;Sobczak;Koszalin;False;631257;195;108;
Waldemar;Zawadzki;Katowice;False;678211;201;105;
Wojciech;Kaczmarek;Katowice;True;650427;153;84;
Anna;Baran;Gdynia;False;679553;196;88;
Janusz;Witkowski;Wałbrzych;True;618997;190;51;
Agata;Woźniak;Kraków;False;625403;204;58;
Jan;Sikora;Rybnik;False;666400;160;89;
Paweł;Górski;Opole;True;664804;195;70;
Marianna;Dąbrowski;Gliwice;False;643945;167;77;
Patrycja;Dudek;Gliwice;True;600650;176;63;
Dawid;Górski;Gliwice;True;661695;156;45;
Irena;Rutkowski;Opole;True;660896;182;74;
Robert;Sikorski;Bydgoszcz;True;601189;196;118;
Teresa;Chmielewski;Gorzów Wielkopolski;False;616839;198;123;
Marian;Sikorski;Tarnów;True;603601;191;118;
Monika;Olszewski;Zielona Góra;True;612190;174;139;
Patrycja;Nowakowski;Częstochowa;False;673082;151;47;
Mieczysław;Jankowski;Gdańsk;False;626894;157;84;
Paulina;Dudek;Dąbrowa Górnicza;False;670421;152;113;
Sylwia;Włodarczyk;Płock;True;632412;153;94;
Jerzy;Sikora;Wałbrzych;False;633645;159;122;
Sławomir;Wysocki;Bytom;True;638014;187;80;
Paweł;Kwiatkowski;Tarnów;False;675695;173;92;
Magdalena;Wróbel;Legnica;False;699890;204;59;
Maria;Zakrzewski;Radom;True;672247;195;133;
Dariusz;Jakubowski;Wałbrzych;False;617304;192;51;
Zofia;Szymczak;Łódź;True;660920;166;135;
Alicja;Szewczyk;Ruda Śląska;False;668720;156;83;
Władysław;Kubiak;Poznań;True;651035;169;81;
Wiesława;Górski;Poznań;True;689725;185;51;
Sebastian;Kaźmierczak;Zielona Góra;False;631120;150;126;
Kamil;Nowicki;Gliwice;True;602184;180;77;
Mateusz;Woźniak;Opole;False;646125;151;45;
Wiesława;Głowacki;Bydgoszcz;True;647377;180;73;
Artur;Brzeziński;Sosnowiec;False;687194;178;122;
Stefania;Wieczorek;Koszalin;True;601288;169;61;
Jerzy;Pietrzak;Białystok;True;611134;175;121;
Halina;Krajewski;Zabrze;False;634753;178;79;
Marian;Kaźmierczak;Zabrze;True;630024;186;75;
Krystyna;Mazurek;Katowice;False;655173;165;119;
Renata;Michalski;Poznań;False;656945;169;107;
Genowefa;Szulc;Radom;False;672977;194;49;
Damian;Nowicki;Gdańsk;True;645418;175;75;
Czesław;Zawadzki;Ruda Śląska;False;602198;179;100;
Henryk;Szczepański;Łódź;True;657647;158;132;
Wojciech;Krawczyk;Włocławek;False;677619;186;134;
Paulina;Górski;Katowice;True;638839;163;139;
Wojciech;Baran;Legnica;True;602182;160;94;
Izabela;Wojciechowski;Bydgoszcz;True;686950;164;59;
Przemysław;Majewski;Chorzów;False;637655;201;94;
Aneta;Witkowski;Gdańsk;False;628993;170;78;
Daniel;Wieczorek;Zielona Góra;True;660221;199;126;
Dorota;Urbański;Ruda Śląska;False;687295;201;80;
Kazimiera;Dąbrowski;Ruda Śląska;False;671785;195;105;
Iwona;Zieliński;Wałbrzych;False;656891;191;51;
Agnieszka;Pietrzak;Białystok;False;641418;158;53;
Ewa;Kaźmierczak;Zielona Góra;True;697326;190;63;
Katarzyna;Zieliński;Gorzów Wielkopolski;False;681069;188;48;
Edward;Stępień;Katowice;False;629000;178;59;
Jolanta;Jasiński;Poznań;False;639549;154;96;
Kazimierz;Włodarczyk;Ruda Śląska;True;690011;150;68;
Robert;Olszewski;Kraków;True;626484;193;71;
Adam;Brzeziński;Bielsko-Biała;False;672630;160;57;
Maciej;Olszewski;Katowice;True;621843;154;126;
Waldemar;Szymański;Częstochowa;False;676263;187;46;
Michał;Jasiński;Płock;False;616197;188;69;
Michał;Makowski;Legnica;True;655735;193;129;
Mieczysław;Kołodziej;Warszawa;False;688482;178;117;
Natalia;Kowalczyk;Kraków;False;627376;170;92;
Maciej;Nowakowski;Ruda Śląska;False;622639;166;69;
Iwona;Kalinowski;Legnica;True;659000;199;56;
Kamil;Sobczak;Warszawa;True;631448;200;80;
Jakub;Urbański;Opole;True;615858;175;138;
Anna;Sikora;Lublin;True;603522;190;117;
Karolina;Olszewski;Tarnów;False;694620;158;102;
Dorota;Wieczorek;Sosnowiec;False;683007;168;113;
Damian;Pawłowski;Bytom;False;676220;198;120;
Leszek;Wieczorek;Wrocław;False;615532;186;79;
Marcin;Czarnecki;Kraków;True;680810;150;114;
Marianna;Jakubowski;Kalisz;False;627384;175;91;
Grażyna;Kołodziej;Zabrze;False;661037;153;62;
Aneta;Laskowski;Kraków;False;619231;166;103;
Marek;Rutkowski;Bydgoszcz;False;690425;178;77;
Wojciech;Kucharski;Bydgoszcz;True;621093;195;135;
Michał;Głowacki;Legnica;True;636021;198;99;
Teresa;Krajewski;Zielona Góra;True;600679;167;109;
Ewelina;Wilk;Lublin;True;657475;196;50;
Irena;Kamiński;Kraków;True;653544;168;52;
Elżbieta;Adamczyk;Legnica;False;667310;197;76;
Halina;Sobczak;Włocławek;True;699706;164;99;
Wanda;Mazur;Olsztyn;True;675139;163;122;
Mieczysław;Jakubowski;Opole;True;609239;173;119;
Paweł;Sikorski;Koszalin;False;685169;202;60;
Monika;Szulc;Katowice;False;636311;189;131;
Kazimiera;Michalski;Rzeszów;True;673462;170;92;
Stanisława;Borkowski;Gliwice;True;680390;164;137;
Waldemar;Sadowski;Koszalin;False;618558;195;102;
Mieczysław;Stępień;Kraków;True;607189;178;84;
Aneta;Duda;Tarnów;False;606123;199;118;
Stanisława;Mazur;Gdańsk;False;691907;178;102;
Jan;Kowalczyk;Poznań;False;699216;166;125;
Irena;Górski;Ruda Śląska;True;659915;199;98;
Karolina;Kucharski;Koszalin;False;618065;158;58;
Stanisława;Pietrzak;Tarnów;True;669103;181;96;
Maria;Kozłowski;Włocławek;True;619544;180;62;
